ev_id,trip_index,location_zone,location_type,arrival_min,departure_min,charged_kwh,deferrable_kwh,max_delay_min
189,1,17,H,1066.0880628061225,1440,2.8561807175791145,2.8561807175791145,350.11043121405146
190,0,17,W,467.9217230040816,1051,9.235612756393953,9.235612756393953,532.7022074155877
192,1,5,H,1077.7629474489795,1440,4.686106655423966,4.686106655423966,323.18616375582087
195,1,9,H,1053.8286493877551,1440,8.979594241386184,8.979594241386184,311.3413986006933
197,0,1,W,440.84670721632654,1054,13.538973606173723,13.538973606173723,539.3043458409077
198,0,24,W,480.30841962040813,1062,7.473298762419972,7.473298762419972,540.9281325845739
198,1,7,H,1090.3217218530613,1440,4.121412737013037,4.121412737013037,315.33317200516353
199,1,11,H,1117.2758196612244,1440,9.118064848127613,9.118064848127613,246.7403066043787
200,1,1,H,1067.7232412734693,1440,1.6168001205945046,1.6168001205945046,358.80342438824323
201,0,12,W,468.9966448163265,1032,10.824996867623081,10.824996867623081,503.9579177239112
203,1,11,H,1063.6076452244897,1440,5.1345706744415125,5.1345706744415125,333.60426582183095
204,1,2,H,1061.9222491591836,1440,13.76716582189788,13.76716582189788,263.3513689916674
205,1,9,H,1025.8034589387755,1440,1.5882841298309494,1.5882841298309494,400.96083997929986
206,1,10,H,1047.8204330612245,1440,6.0775660544191545,6.0775660544191545,341.53318315194906
207,0,7,O,729.0006734693877,901,10.858869769444699,10.858869769444699,112.76912778818667
208,1,5,H,1041.8820336081633,1440,7.178373477800889,7.178373477800889,338.29818741016265
209,0,2,W,479.7271256530612,1022,10.507529864494124,10.507529864494124,484.9590750860617
212,1,3,H,1069.4247836734694,1440,6.467650257252009,6.467650257252009,316.67813084943054
213,1,2,H,1075.8817868897959,1440,3.4936840341938815,3.4936840341938815,335.00417949192183
214,1,7,H,1056.2381332979592,1440,13.117101432243468,13.117101432243468,274.452688100012
215,1,17,H,1025.8432089469388,1440,7.883880158128468,7.883880158128468,348.457789735324
216,1,10,H,696.0013469387756,1440,3.4320215159524707,3.4320215159524707,715.3984737616205
217,1,6,H,1336.9813671428572,1440,12.362235942857142,0.0,0.0
218,1,20,H,1067.360518244898,1440,7.368684360126924,7.368684360126924,311.23377875404435
219,0,20,W,454.35999192857145,1048,14.284852832271866,14.284852832271866,515.7226289863092
221,1,8,H,928.6539105,1440,5.202523918720576,5.202523918720576,467.9917235106619
222,1,1,H,1051.3630699428572,1440,6.617275824920776,6.617275824920776,333.4929648494697
223,1,15,H,1071.6802306571428,1440,12.178972584599698,12.178972584599698,266.8283311378598
224,1,16,H,1063.0698127959183,1440,6.074578602970195,6.074578602970195,326.3086988459968
226,0,16,W,439.8542069714286,1076,8.287967085053426,8.287967085053426,590.9386998373709
227,1,19,H,1056.3360393469388,1440,9.184250388224292,9.184250388224292,307.1285407511921
230,0,9,W,474.82497224489794,1049,8.330794001500587,8.330794001500587,528.7343332014625
235,0,3,W,486.30654746938774,1073,9.660322493562168,9.660322493562168,534.0007843839095
237,1,11,H,1021.5017173469388,1440,8.75481128521747,8.75481128521747,345.54152194291567
238,0,1,W,475.52053273469386,1052,12.821698003737687,12.821698003737687,506.5429326994642
239,0,10,W,439.91607908163263,1038,12.710412242724313,12.710412242724313,528.7543995944166
242,0,3,W,458.51742602040815,1052,13.339375727249069,13.339375727249069,520.7223427400514
243,1,2,H,1050.960368812245,1440,13.454871199685684,13.454871199685684,276.91570452370775
245,0,14,W,454.3675061632653,1053,7.862568772284778,7.862568772284778,555.7457550788176
245,1,9,H,1063.3720860918368,1440,1.3838754831728153,1.3838754831728153,365.09561821505645
247,1,8,H,1073.6899313469387,1440,4.983359698036184,4.983359698036184,324.78207116942644
249,0,18,W,445.9625344,1046,11.447351709016422,11.447351709016422,537.5973653690014
250,1,21,H,1075.0823591938774,1440,5.167725988442825,5.167725988442825,321.853257569099
251,1,16,H,1009.3505077959184,1440,0.2110409409362184,0.2110409409362184,428.8908176962799
252,1,8,H,1067.937304142857,1440,2.77262770393995,2.77262770393995,348.95746499097663
253,0,4,W,474.42837459183676,1052,8.704277813286302,8.704277813286302,530.0937464266017
253,1,23,H,1064.4347501244897,1440,1.830129750094212,1.830129750094212,360.3141686247252
254,1,16,H,1057.2384317795918,1440,1.2172863398207916,1.2172863398207916,372.61751538856834
257,1,3,H,1087.9148493265307,1440,5.296610985332153,5.296610985332153,307.94672579570147
258,1,2,H,1043.1577840367347,1440,6.207777189421098,6.207777189421098,345.11073938475624
261,1,24,H,1064.537967510204,1440,10.160668948208896,10.160668948208896,290.7897912547219
262,0,3,O,719.4021375918368,928,10.867712180572887,10.867712180572887,149.31943233231107
265,0,17,W,439.75741658163264,1061,13.840854718658083,13.840854718658083,545.7470122256868
266,0,19,W,459.6269573428571,1034,8.61426987343054,8.61426987343054,527.3861160747945
266,1,10,H,1059.6322401714285,1440,3.6568818550632063,3.6568818550632063,349.8937443697114
267,0,8,O,1138.3504785,1315,7.610069875989538,7.610069875989538,135.1400494491479
267,1,2,H,1319.3504785,1440,0.581659649430307,0.581659649430307,115.80235775474739
269,1,8,H,1050.2800448734695,1440,4.719682746606127,4.719682746606127,350.3892655714794
272,1,24,H,1091.3646469591836,1440,7.262045746865489,7.262045746865489,288.11830515027077
273,1,8,H,1319.800528,1440,7.121536089316688,7.121536089316688,60.85333792236088
274,1,8,H,1062.686946867347,1440,9.895798322931935,9.895798322931935,294.8480671082202
275,1,2,H,1056.3605439142857,1440,1.276503280017188,1.276503280017188,373.00192875223775
279,1,8,H,1082.9451601632652,1440,6.685404341110594,6.685404341110594,301.34313699414656
283,1,10,H,1044.7696046938775,1440,5.046894231568503,5.046894231568503,353.1729433763851
284,1,3,H,1047.3549439387755,1440,10.70257307432804,10.70257307432804,303.4569471084908
287,1,8,H,917.652013,1440,4.822443259396717,4.822443259396717,482.1609598383608
288,0,23,W,472.97184713469386,1056,7.521385952146273,7.521385952146273,542.0024113081447
289,1,16,H,1324.350488265306,1440,0.3279912779706464,0.3279912779706464,112.9162510849385
290,1,16,H,1087.980411510204,1440,4.4729110399233285,4.4729110399233285,314.7453298237683
293,1,1,H,1048.8553454040816,1440,4.299175965633253,4.299175965633253,355.3181882156414
294,1,15,H,1051.2818039755102,1440,8.199755678998086,8.199755678998086,320.38689869950576
295,0,10,O,446.92267286530614,730,14.20127724231392,14.20127724231392,205.61581490389062
296,1,17,H,1053.7578375,1440,4.920843852170156,4.920843852170156,345.235130398582
299,1,16,H,1047.8056355918368,1440,2.0177029909237163,2.0177029909237163,375.38017281713223
305,1,16,H,1086.2381299306123,1440,9.520215764531068,9.520215764531068,274.42673869829537
306,1,23,H,1045.3246544816327,1440,2.1667909701684316,2.1667909701684316,376.6187541002971
307,0,6,O,692.9610956,926,9.717609086584558,9.717609086584558,180.03376392772054
308,0,12,W,475.62055428571426,1046,13.877175881306158,13.877175881306158,494.6857590889794
310,1,20,H,1338.9028332857142,1440,7.711606142695716,4.420053863018577,36.833782191821456
311,0,18,O,797.3603696,937,13.184626868049385,12.415972038617276,67.72348384700331
313,0,23,W,438.7561959183673,1054,7.389159145673384,7.389159145673384,574.939299650687
313,1,17,H,1057.7578375,1440,0.5014047353833355,0.5014047353833355,378.0637897051388
314,1,22,H,1063.31188,1440,4.262122378797718,4.262122378797718,341.17043351001894
316,1,7,H,1055.7278822857143,1440,3.8756745954489045,3.8756745954489045,351.97482941887824
317,1,8,H,1073.848349942857,1440,6.143011314431517,6.143011314431517,314.95988910354686
318,0,24,O,755.882372767347,1015,10.612036041311264,10.612036041311264,201.23379428004614
318,1,1,H,1041.8873435102041,1440,4.1075008649593965,4.1075008649593965,363.8834826151342
319,1,10,H,1053.3624899714287,1440,7.7799007095594135,7.7799007095594135,321.80500411557614
320,1,16,H,1065.7054490408163,1440,9.146267475000268,9.146267475000268,298.0756553341814
321,1,12,H,1071.9034328489795,1440,5.676571329877374,5.676571329877374,320.7918060687091
322,1,5,H,1060.8899735428572,1440,4.456381126340435,4.456381126340435,341.97351707097255
326,0,8,W,465.73145910204084,1043,9.530081587055268,9.530081587055268,525.2862776958395
326,1,18,H,1066.7306947142856,1440,3.333935962216488,3.333935962216488,345.48650560057695
327,0,23,W,487.9324370938775,1055,7.668350940945404,7.668350940945404,525.2401941373294
328,1,16,H,926.3504785,1440,0.666729701390615,0.666729701390615,508.0934406550782
329,1,9,H,1074.0756484081633,1440,2.0414567273658584,2.0414567273658584,348.91221219712133
332,1,8,H,1064.686946867347,1440,5.67601414841317,5.67601414841317,328.0129352292099
334,1,8,H,1064.6142829387754,1440,2.4347631686573337,2.4347631686573337,355.0960239890801
335,1,3,H,1059.2648247448979,1440,3.2276934546134726,3.2276934546134726,353.8377297999898
336,1,17,H,818.5010017857143,1440,5.120986297453031,5.120986297453031,578.8241124021771
337,1,10,H,1088.673664010204,1440,2.89558180599818,2.89558180599818,327.19648760647783
339,0,11,W,470.5219113265306,1031,10.142100951802437,10.142100951802437,505.1575380272743
340,1,17,H,1046.5094875,1440,0.4789517293590144,0.4789517293590144,389.4992480886749
342,1,8,H,1197.704675897959,1440,5.508875629352094,5.508875629352094,196.38802719077353
343,1,11,H,1072.8462707142858,1440,6.802629333984333,6.802629333984333,310.4651515025114
344,1,6,H,1166.681701722449,1440,8.602070789671693,8.602070789671693,201.63437503028695
345,0,2,O,930.8809180734694,1132,8.027938261711302,8.027938261711302,157.33032777174174
345,1,24,H,1152.8846043755102,1440,3.3059986888601642,3.3059986888601642,259.5654065506551
346,1,15,H,1056.3811967959184,1440,10.92735314776271,10.92735314776271,292.5575269727258
348,1,6,H,1059.6026373061225,1440,1.0077489468233196,1.0077489468233196,371.9994548036832
349,1,11,H,1060.6323344571429,1440,9.332757304102778,9.332757304102778,301.5946880086674
350,0,21,W,491.0279803836735,1068,14.06540927851767,14.06540927851767,500.2516053698665
352,0,4,O,1112.2667905918368,1320,9.217494109920956,9.217494109920956,157.45596880859443
352,1,7,H,1342.2699237061224,1440,3.0919101362068595,3.0919101362068595,71.96415849215373
354,1,2,H,1011.7915309306122,1440,8.726206320122145,8.726206320122145,355.4900830683698
355,1,11,H,1062.6076452244897,1440,4.095537536453081,4.095537536453081,343.26287530506784
356,1,2,H,1068.7482140571428,1440,2.7329438800407715,2.7329438800407715,348.4772536091841
358,1,5,H,1018.3033040408163,1440,10.201629676232585,10.201629676232585,336.68311532391203
359,0,5,W,451.0716207244898,1059,10.081102573032851,10.081102573032851,552.9405470589674
362,1,23,H,1097.1124032857142,1440,6.171884377278076,6.171884377278076,291.4552269036351
363,0,10,W,463.42508235714286,1051,8.190595633272178,8.190595633272178,542.8989414613725
365,0,17,W,442.92447318367346,1054,8.91296481754043,8.91296481754043,562.4593550842878
366,1,24,H,1049.3639222857144,1440,0.8204114902639787,0.8204114902639787,383.7993152954191
367,1,14,H,884.3504785,1440,1.2742068900478785,1.2742068900478785,545.0311307496011
370,0,6,W,475.73081645714285,1046,14.377271610363897,14.377271610363897,491.8477020317813
371,0,11,O,801.6528373265306,900,10.173357267468704,7.856955889334012,42.856123032731034
371,1,14,H,922.6510893367347,1440,3.0286465483161535,3.0286465483161535,492.1101894272974
372,1,9,H,1034.604859755102,1440,3.7558790647654714,3.7558790647654714,374.096148038519
373,1,10,H,1053.7030174795918,1440,5.943412380225032,5.943412380225032,336.7685460185328
374,0,18,W,475.7613820204082,1039,11.318968551644097,11.318968551644097,501.49878951607855
375,1,15,H,1055.0841398469388,1440,3.204131843500914,3.204131843500914,358.2147614572202
376,0,11,W,471.2983544857143,1049,7.818077414462374,7.818077414462374,535.0575868899455
376,1,13,H,1077.3040372204082,1440,3.8940347950399605,3.8940347950399605,330.2456728209254
377,0,3,W,475.8016163265306,1022,10.085511108298633,10.085511108298633,491.18650490093137
378,0,21,W,463.75548035714286,1058,8.007431438713832,8.007431438713832,550.5676208862362
379,1,23,H,1065.9410181714286,1440,1.5597455323946434,1.5597455323946434,361.06110239194936
381,1,12,H,1038.3643824,1440,5.381305386771718,5.381305386771718,356.79140604356894
382,1,18,H,1065.8175344489796,1440,4.55973710034128,4.55973710034128,336.18465638150974
384,0,14,W,439.801637877551,1058,10.166526934279355,10.166526934279355,562.7445788445616
386,1,23,H,1059.2637303571428,1440,4.926322722016158,4.926322722016158,339.6835802927226
388,1,19,H,810.5818946040816,1440,10.52467982651979,10.52467982651979,541.7124401749201
390,0,3,O,848.6838223428572,956,9.13975861305222,9.13975861305222,57.462948858676214
391,1,10,H,1043.8028124081632,1440,6.17803735627567,6.17803735627567,344.7135429562063
392,0,20,W,483.00470081632653,1037,14.28513598121707,14.28513598121707,476.07637564976216
393,1,15,H,1041.0602320204082,1440,8.27467731977341,8.27467731977341,329.9841236481468
394,1,17,H,1059.7577785714286,1440,7.2839613593917285,7.2839613593917285,319.5425434336403
395,1,1,H,1335.845997110204,1440,5.95240811736663,5.95240811736663,54.550601911740614
396,1,15,H,1140.9211818040817,1440,3.6083110192582666,3.6083110192582666,269.0095597020995
397,1,8,H,1042.9184025510203,1440,7.485302551435993,7.485302551435993,334.704076187013
402,1,3,H,1057.9278708571428,1440,8.8463618686481,8.8463618686481,308.3524469041231
404,0,16,W,476.23187892244897,1051,9.821329782471231,9.821329782471231,521.1972313549807
405,0,16,O,1135.9027389999999,1320,13.8136045426783,13.8136045426783,108.75032713084579
406,0,12,O,1080.941924142857,1262,10.4999966410201,10.4999966410201,123.78536690612418
407,1,24,H,1096.3646469591836,1440,5.16956273528357,5.16956273528357,300.5556635801199
409,0,16,W,447.9256605306122,1059,10.98089105835469,10.98089105835469,551.1785700601804
410,1,4,H,1049.9217892734694,1440,5.519912117057288,5.519912117057288,344.07894308438654
411,1,16,H,1328.5525905,1440,2.181307710090813,2.181307710090813,93.26984524924319
414,0,17,W,469.94591108163263,1068,10.940634901491844,10.940634901491844,538.3778985465937
416,0,22,W,474.2764555612245,1058,9.902546209185353,9.902546209185353,529.7096560250372
417,1,2,H,1045.8533142204083,1440,7.055781558748109,7.055781558748109,335.34850612335754
418,0,21,W,462.2654392857143,1060,12.971209033098273,12.971209033098273,526.9825114428406
419,1,10,H,1039.006101632653,1440,3.854018044032312,3.854018044032312,368.8770813337444
420,1,22,H,1171.00066,1440,4.033718649171465,4.033718649171465,235.38501792357124
422,1,4,H,1087.4244391938776,1440,4.2268349270796595,4.2268349270796595,317.3519364137919
423,1,20,H,1076.9352251428572,1440,9.329278016471877,9.329278016471877,285.32079138654376
424,0,6,W,450.903498,1044,10.255675453693875,10.255675453693875,537.1564540707607
425,1,10,H,1061.7700020408163,1440,1.911486490369228,1.911486490369228,362.3009438727736
428,0,19,W,482.6889640734694,1050,13.904662225452217,13.904662225452217,491.46742378770034
429,1,9,H,1336.0546570408164,1440,6.633268770177464,5.840172384924564,48.66810320770469
431,0,12,W,480.3102926734694,1030,11.249821369690025,11.249821369690025,488.3270453100395
432,1,6,H,1077.8930782571429,1440,5.5978784389505805,5.5978784389505805,315.45793475160235
433,1,2,H,810.3504980306122,1440,1.6909810332200372,1.6909810332200372,615.5579933592207
434,1,24,H,1056.087911110204,1440,10.438794251906778,10.438794251906778,296.92213679057295
436,1,12,H,1088.6673050285715,1440,8.524215919030553,8.524215919030553,280.2975623128407
437,1,13,H,1084.2655138693879,1440,9.371465284286874,9.371465284286874,277.6389420948883
438,1,11,H,1051.806419510204,1440,8.519363594233733,8.519363594233733,317.1988838711816
440,0,8,W,462.928776,1049,7.232910528431759,7.232910528431759,546.6189847540086
440,1,11,H,1067.9289921836735,1440,2.5271165765074457,2.5271165765074457,351.01170301209777
441,0,15,W,463.33209553061226,1033,13.978647282303116,13.978647282303116,493.42073747500706
442,1,1,H,1070.8826640163265,1440,8.458046482339363,8.458046482339363,298.63361529751205
444,0,15,O,720.3027329387755,925,11.474913913895799,11.474913913895799,142.10682753088372
445,0,6,W,451.97811471020407,1015,9.113378162049335,9.113378162049335,513.312549860436
449,1,2,H,1035.5049769387756,1440,5.362542509894119,5.362542509894119,359.80716881210674
452,0,4,W,444.904224,1050,9.04554769047137,9.04554769047137,555.7564249610652
453,1,13,H,1076.659180832653,1440,13.699537490805143,13.699537490805143,249.17800674397085
455,1,10,H,1071.921645689796,1440,7.078718082878948,7.078718082878948,309.0890369528795
456,0,24,W,464.09510834285715,1039,8.758947454246451,8.758947454246451,527.1288146339805
457,1,8,H,1079.362410020408,1440,6.3011532855534735,6.3011532855534735,308.1279792666462
458,1,7,H,1064.299540465306,1440,7.551569604333906,7.551569604333906,312.7707128319114
460,1,18,H,902.700726,1440,11.057022528819422,11.057022528819422,445.1574195931714
461,1,24,H,1101.5362851836735,1440,6.837709079879183,6.837709079879183,281.4828058173332
462,1,18,H,1067.6287248163264,1440,7.32209847576811,7.32209847576811,311.3537878856059
464,0,10,W,464.0178873469388,1052,12.891578906631775,12.891578906631775,517.6644095259788
465,1,4,H,1057.059999,1440,3.6878139875339677,3.6878139875339677,352.20821777055016
467,1,22,H,1229.4213662,1440,8.438873106483001,8.438873106483001,140.25469124597498
468,0,19,O,468.30190030204085,659,13.872863803973733,13.872863803973733,115.02793349446608
470,0,1,W,485.5352157142857,1050,9.612981371839828,9.612981371839828,512.0303404393153
471,1,2,H,1053.0464717714285,1440,1.9275388517684888,1.9275388517684888,370.890704463834
473,0,2,W,499.8459243755102,1066,11.977398033165635,11.977398033165635,500.8228136254045
474,1,9,H,1067.6840796183674,1440,1.474086449273937,1.474086449273937,360.03186663768315
475,1,15,H,1326.3023477142858,1440,1.5780271983854206,1.5780271983854206,100.54742563250238
476,0,3,O,1171.9016594285715,1320,12.496260609945589,12.496260609945589,79.93691906263439
478,0,11,W,473.9210824,1043,13.269559568761688,13.269559568761688,496.6995017703908
480,1,15,H,1043.0602320204082,1440,2.3631870410016376,2.3631870410016376,377.2465426379115
481,0,22,O,770.1015321428572,948,8.799407152464767,8.799407152464767,129.90170157097134
