ev_id,trip_index,fcs_zone,arrival_min,departure_min,charged_kwh,cost
324,0,2,447.0,455.3259287611866,13.125928761186625,14.499210010430993
330,1,3,1272.0,1277.031165197456,9.831165197455876,3.9324660789823525
331,0,13,444.0,453.02061999369056,13.82061999369059,15.991917254158977
333,1,19,1048.0,1052.9452357767436,9.74523577674368,11.135525691210505
338,1,13,1041.0,1049.6900843540286,13.490084354028546,15.284987839604838
347,0,18,429.3611993142857,438.82129699065024,14.260097676364538,5.704039070545818
351,1,19,1081.6104077959183,1086.2445560138146,9.434148217896336,7.745716458654731
359,1,4,1065.0104387755102,1071.09379435335,10.883355577839737,12.3001855764484
363,1,3,1055.8016486530612,1060.000339067266,8.998690414204694,11.952757296297815
365,1,17,1054.0,1058.1129653169123,8.912965316912418,12.417435481946404
369,1,23,1058.0,1061.8982283238297,8.698228323829811,12.049103157708384
370,1,6,1046.0,1055.5772761338308,14.377276133830687,19.807806284008663
374,1,10,1049.8201313469388,1057.9485435287631,12.928412181824307,16.854303629097217
377,1,3,1022.0,1027.2855095750558,10.085509575055802,4.034203830022323
380,0,8,451.35177728571426,460.5597924223803,14.008015136666046,14.466971705573105
383,0,4,448.7059080102041,458.2991034390248,14.393195428820722,7.603358968997329
384,1,14,1058.0,1063.3665236589816,10.166523658981612,13.627971310309354
385,0,12,467.9952717469388,477.38173593469224,14.186464187753446,9.91420762906771
387,1,5,1052.0,1058.3516103727331,11.151610372733217,14.586463714488353
389,1,13,1033.3617650285714,1041.5140530896344,12.95228806106293,5.503169704493697
400,0,5,779.0,787.600547365912,13.400547365912006,5.360218946364805
401,0,16,425.0,433.83757405770575,13.63757405770573,5.7941725744382495
403,1,7,1050.0,1054.1661461022422,8.966146102242314,12.029711803898582
404,1,16,1051.0,1056.0213265980271,9.82132659802711,13.00485522394187
408,0,5,480.7534094387755,490.2774631691396,14.324053730364088,6.235067865309664
412,0,23,447.00480857142855,455.94388945983565,13.739080888407075,8.293293147659819
414,1,15,1080.3271428367348,1088.112388848196,12.585246011461066,11.348843743977511
415,1,9,736.800840489796,741.2671896031828,9.266349113386807,3.7065396453547246
421,1,3,1056.0,1059.151155634382,7.951155634382005,10.561340500484201
424,1,5,1050.6035411020407,1056.9417247635602,11.138183661519548,14.56890138677271
426,1,22,1045.0,1049.5643906813636,9.36439068136372,11.464709945015573
427,0,12,415.36012068571426,424.1206037908223,13.560483105108036,5.424193242043216
431,1,12,1030.0,1036.4498300029504,11.249830002950496,4.909401246291537
435,0,3,457.75813214285716,467.26153458797165,14.303402445114502,25.772991830535723
439,0,19,463.0,472.494099861485,14.29409986148499,12.951127572016686
446,1,5,809.0,812.577777187943,8.377777187942975,3.3511108751771914
447,0,17,525.0,531.5720938008191,11.37209380081908,4.548837520327634
448,1,6,1043.0,1047.342316557793,9.142316557793015,12.595517654260941
451,1,14,695.0,699.5887354076857,9.388735407685711,3.755494163074286
452,1,3,1056.3153025714287,1061.4032027679193,9.88790019649074,13.133874572694113
454,1,5,1069.0,1077.5583298180436,13.358329818043563,15.023890515115685
459,1,18,1050.0,1052.8295898556928,7.629589855692721,9.845851696528946
464,1,10,1052.0,1060.0915777348416,12.891577734841539,18.146633637595745
469,1,13,1061.0,1064.8665073954846,8.666507395484683,11.368284360482642
470,1,12,1080.0067499755103,1088.9960947357229,13.78934476021257,11.853763828302235
479,1,8,1100.7243694693877,1106.586719027978,10.662349558590227,4.919445635772554
487,0,14,483.0,491.9774054929635,13.777405492963506,6.391515255988932
497,0,3,445.111257377551,453.11914263605644,12.80788525850545,7.3426839787043505
498,0,9,874.0,883.3485115980922,14.148511598092181,5.659404639236875
503,0,10,469.01822408163264,477.8949334404404,13.676709358807793,10.21367684327692
508,0,5,445.75250025510206,455.2524529077368,14.299952652634751,5.719981061053903
509,1,24,1033.0,1040.3382108161775,12.138210816177441,4.855284326470978
510,1,18,800.0,802.5711174672699,7.371117467269867,2.9484469869079484
514,1,14,1058.0,1062.7544858453768,9.554485845376906,12.807549891503063
519,0,8,1025.3506738061224,1034.7477694504432,14.197095644320889,7.626366294775907
521,0,10,468.65187988571427,477.9557292754825,14.10384938976822,10.532662216775957
524,0,21,448.6050968163265,456.65121125263084,12.846114436304319,11.298315933055397
525,1,22,1051.0,1053.476530174674,7.276530174674104,10.113234509904318
528,1,20,1049.0,1052.8765671125375,8.676567112537542,10.359767669542624
540,1,12,1053.0,1058.0277577958987,9.827757795898625,12.784624029209791
553,1,24,694.7211465142857,702.6374494978255,12.716302983539816,5.086521193415929
557,0,24,447.0,456.1965631183545,13.996563118354512,5.598625247341808
559,1,21,1083.295923934694,1090.57828469867,12.082360763975956,10.375434491454602
562,1,11,1049.8051399183673,1056.1053783682326,11.100238449865222,14.929826286226119
564,0,17,1027.0,1036.137828774608,13.937828774607809,7.63150182336843
565,1,10,1067.3515233877552,1072.4199069055892,9.868383517834115,11.466559298106882
566,0,21,461.0,470.26716543942575,14.067165439425763,30.70946287656848
568,0,20,1068.35030272449,1077.428606219579,13.878303495089067,15.69131213072607
569,1,23,1065.0182779591837,1069.2043151718374,8.986037212653748,10.238094873840774
570,1,19,786.0,791.795792680755,10.595792680754935,4.238317072301975
572,1,13,865.0,872.1510289560316,11.951028956031578,4.780411582412634
577,0,11,487.75185204081635,497.1723284450884,14.220476404272043,6.885896077972332
581,1,21,1039.0,1044.142320273798,9.942320273798126,12.644312115492433
589,0,24,626.0,634.3377044489794,13.13770444897938,5.255081779591754
595,1,19,1047.0,1053.561557994137,11.361557994136954,12.982438171256346
596,0,16,467.0,476.50274063333364,14.302740633333666,11.227856847455715
598,0,8,459.9247161714286,469.19563354635557,14.070917374926982,14.531934863612264
599,0,22,1087.0,1095.9621390941845,13.762139094184564,12.518336785532327
601,1,9,1043.7543775510203,1050.8749780883381,11.920600537317828,15.130768766831274
602,1,20,1082.690463387755,1090.8460696198356,12.955606232080498,10.963938126210408
610,0,5,1048.750681887755,1057.4832078907523,13.532526002997354,17.65052505283634
618,0,10,738.0,747.2256382792808,14.025638279280852,6.0193877673009295
621,1,14,1044.0,1047.4863831806988,8.286383180698731,10.346252714995364
623,1,4,1080.5770387857142,1085.5900800280701,9.81304124235584,8.795164692187138
624,1,21,1030.7501262755102,1040.075826075691,14.125699800180826,6.472332882642145
629,0,20,468.3515331530612,477.19690076666586,13.645367613604652,11.123680492597808
631,1,3,1069.6105195918367,1077.9328060704108,13.122286478574058,15.064538065122537
632,0,15,443.0,452.22118848424736,14.021188484247368,33.18358340567127
633,1,18,1081.2055323428572,1089.8286318895036,13.423099546646469,11.027475271335572
634,1,18,1098.1725991510204,1104.8975073878262,11.524908236805643,5.197445416207682
638,1,18,1080.9831102367348,1087.3572831167419,11.174172880007118,9.179915166664484
639,1,7,1040.3643296,1049.3813210077192,13.816991407719218,15.01574691133146
650,0,1,441.0,450.4625733343962,14.262573334396226,40.08937631652332
655,0,10,447.0,455.53441825160337,13.334418251603381,8.148099232701595
656,0,24,453.3660870857143,460.6558914724444,12.089804386730117,9.992107084026939
658,0,2,1115.0,1123.9001423804682,13.70014238046813,5.834729548829716
659,0,10,435.0,441.90235681047636,11.702356810476353,7.150815487340602
664,0,18,845.3608221714286,851.2127335382003,10.651911366771644,4.26076454670866
665,1,8,1052.0,1055.628532645307,8.428532645306872,10.984395639487568
667,1,3,1136.0,1142.4917440933805,11.291744093380439,4.516697637352178
669,0,21,1206.500092602041,1215.8182043546421,14.11811175260113,5.647244701040455
670,1,17,1050.0,1058.593354905852,13.393354905852046,18.659460069327494
672,0,19,1184.0,1193.5633287424776,14.363328742477606,5.745331496991045
673,0,2,441.35084958163264,450.55434100242684,14.003491420794193,15.468586389844788
680,1,14,1051.0,1055.0188788214934,8.81887882149353,11.821487029367466
683,1,17,1048.0,1055.2536650759946,12.053665075994537,16.755770940657364
686,1,19,1045.0,1050.330716269598,10.130716269598068,11.576000198957598
692,0,21,436.0,445.04231726002865,13.842317260028643,12.174488591460998
695,1,18,1013.3608372571429,1021.8473594179405,13.286522160797682,5.314608864319076
707,1,2,1049.0,1051.8628115028312,7.662811502831177,9.509123861635006
708,0,23,458.0,466.8741916100792,13.674191610079195,19.841016375250398
709,0,5,449.76206352040816,459.31403657987676,14.351973059468627,5.740789223787453
713,1,14,1046.0,1053.3928112528345,12.192811252834364,15.223759724496139
714,0,5,457.75537091836736,467.2596333004222,14.30426238205482,17.993780380708102
715,1,13,1047.0,1051.8628869740344,9.662886974034336,10.948568297831585
732,1,20,1116.0,1123.7799520908704,12.579952090870533,5.0319808363482155
737,1,17,1041.0,1043.4294874288485,7.229487428848488,10.049693152449935
738,0,4,427.0,436.2262723520736,14.026272352073594,5.998638718606017
742,1,11,1043.0,1050.6746385715087,12.474638571508715,16.778395139641564
745,0,1,756.3600905142857,765.8426446017875,14.282554087501708,5.713021635000686
756,1,8,1032.0,1036.2753125408244,9.075312540824394,4.875057505412118
757,1,22,1024.0,1029.5037665451698,10.303766545169866,5.118497550816915
758,0,4,483.3109607142857,492.14704385593444,13.636083141648731,5.835071597863582
759,0,17,458.0,467.19274593721383,13.992745937213842,24.7612830094527
760,1,8,1065.8015516734695,1070.1592782717369,9.157726598267507,10.733248489415818
762,1,17,1081.2607007183674,1090.6247599680162,14.164059249648787,12.325353251139008
765,1,15,1080.0921975714286,1088.0868886123203,12.794691040891601,11.537712432741742
772,1,14,1116.3504687346938,1123.3068727207503,11.75640398605658,4.702561594422634
775,1,23,1040.0,1049.2902557358855,14.090255735885382,19.198422691013967
784,1,16,1040.0,1043.9995951092706,8.799595109270456,11.287920567881436
785,1,24,1001.0,1008.647142404738,12.447142404738035,4.978856961895216
786,1,12,1040.0,1046.6475745887615,11.447574588761475,15.477140555615046
791,1,6,1026.0,1030.37727335488,9.17727335487978,3.670909341951914
792,1,5,1054.0,1059.4634358234666,10.263435823466718,13.424718872085602
794,0,24,459.9671640979592,468.81416296921736,13.646998871258184,11.279113353304462
797,1,3,1047.0,1051.9003799380719,9.700379938071777,12.941569372281439
798,1,8,847.0,854.0899986974263,11.889998697426247,5.048412970635081
799,1,6,1042.0,1048.287351873621,11.087351873620973,15.275224324206544
800,0,19,482.3696149877551,491.01341776548685,13.443802777731742,5.377521111092699
801,0,16,455.0,464.46804268149106,14.268042681491089,33.00222806528304
803,1,10,1158.35,1165.7824390401292,12.232439040129295,4.892975616051721
804,0,23,477.7529716836735,487.0753613229767,14.12238963930321,10.23898271160313
808,0,13,1067.0,1075.9427962943976,13.742796294397653,15.670106521142669
814,0,22,703.0,711.9855390725572,13.785539072557242,5.5142156290229
816,0,11,822.0,831.3896320437599,14.189632043759916,5.675852817503969
819,1,13,1138.0,1146.7865359197606,13.586535919760625,5.434614367904253
820,0,6,919.0,927.0595589029962,12.85955890299623,5.143823561198495
822,1,3,1052.0,1056.3314872095125,9.131487209512475,12.129148281094276
823,1,15,1033.0,1042.0456689491748,13.845668949174739,7.930835186044044
824,0,7,420.36049782857145,427.1297928936742,11.569295065102763,4.627718026041107
830,1,7,1080.9392309387756,1087.5494737423983,11.410242803622703,9.313043285785925
833,0,7,434.0,442.47150751855787,13.27150751855789,5.308603007423159
840,1,5,1033.7501431122448,1041.200413507049,12.250270394804241,5.249286009826169
842,0,22,1080.9214247918367,1090.2245667434247,14.103141951588054,12.828520295856647
844,1,13,1052.0,1059.8169050555766,12.616905055576728,16.55021543000549
846,0,15,433.0,442.5042037440789,14.304203744078889,6.1123169506169495
847,1,3,1057.3153025714287,1061.035640297609,8.520337726180362,11.3173722214917
854,1,1,1045.0082432653062,1054.5374983863192,14.329255121012938,14.949444322133857
855,0,10,926.0,934.94034869385,13.740348693849977,5.496139477539994
859,0,12,454.0,462.9619520725478,13.761952072547789,12.05577060735011
862,1,24,1080.1626109061224,1084.512172894981,9.149561988858656,7.103795986123302
867,1,12,1039.0,1047.0485579695846,12.848557969584558,17.371272498844913
873,1,3,593.300594,600.2543938063297,11.753799806329699,4.701519922531881
874,1,13,1058.0,1061.4981395736502,8.298139573650218,10.885078155633888
875,1,9,805.0,814.4073822341966,14.207382234196585,5.682952893678636
877,1,15,1049.0,1057.4518312314456,13.251831231445532,17.439355863133695
879,1,19,1095.3068981183674,1102.6385170909132,12.131618972545805,7.097523307595897
881,0,12,480.2508368163265,489.6559196782146,14.205082861888094,6.846290800673711
883,0,20,448.0,456.3512255696421,13.151225569642111,12.682895302935965
888,1,20,1097.8620678979592,1107.2324857559277,14.17041785796847,7.947497241575637
889,1,1,1096.6579514612245,1102.540091542476,10.682140081251426,5.445751549944979
890,1,18,1042.0,1048.7458770465762,11.54587704657616,16.52691246255767
893,1,8,1058.0,1061.537322137674,8.337322137674052,10.86552651428162
896,0,4,466.70623026530615,475.86290355093325,13.956673285627131,13.098839338018223
897,1,19,1066.0,1074.7144263870512,13.514426387051095,15.850593531212272
899,1,15,1065.0754820612244,1070.593702722464,10.31822066123971,12.471975896410507
905,0,14,423.0,432.100902221014,13.900902221014011,10.217692538993758
908,1,22,1066.5275482653062,1074.3833001976682,12.655751932362014,14.674006172982805
910,0,19,447.0,455.95664123758837,13.756641237588386,14.75043588983348
915,0,9,434.0,442.35508180904736,13.155081809047342,6.0378854809261435
916,0,8,470.0,478.99937751469326,13.799377514693267,12.294602668988539
926,0,19,432.0,436.9018316408968,9.701831640896751,3.880732656358702
932,1,20,1068.6071562857144,1074.0666881204475,10.259531834733012,11.599797942946141
933,1,24,1059.0428172571428,1067.8191906937204,13.576373436577605,16.951289229223676
937,1,1,1037.0,1040.9786687299347,8.778668729934694,9.158621176907284
940,1,24,1065.0933131428571,1074.3421060627059,14.048792919848726,15.271335859579668
942,1,2,1158.0,1164.6580592121343,11.458059212134362,4.583223684853747
947,0,19,600.0,607.9611997122001,12.761199712200192,5.104479884880079
948,0,9,792.0404865142857,800.5262903061762,13.285803791890427,5.3143215167561735
950,0,12,440.0,449.2648490945003,14.064849094500254,5.625939637800104
951,1,17,1174.0,1181.9206932349773,12.720693234977288,5.0882772939909175
958,0,19,494.0,498.56253787845026,9.362537878450254,3.7450151513801035
959,0,17,439.0,448.31100282677136,14.11100282677134,23.38387121275696
961,1,14,1318.0,1321.968880037195,8.768880037194963,3.507552014877987
962,0,20,468.1170111632653,476.9386755844651,13.621664421199771,11.104357690425473
963,1,14,944.0000538775511,947.4036859258752,8.203632048324074,3.281452819329631
964,1,8,1083.9303647142858,1093.3736451285558,14.243280414270096,12.82797782601076
965,0,24,433.0,441.8421817317131,13.64218173171307,5.456872692685231
966,0,10,826.0021146938775,833.8983329061931,12.696218212315566,5.078487284926228
975,0,15,811.9201214938776,820.5185749761378,13.39845348226017,5.35938139290407
984,1,4,1048.0,1050.9142868472668,7.714286847266903,9.77678407998198
986,0,14,456.0,464.60865591479956,13.408655914799539,14.307941432815618
992,1,15,742.30099,751.2527745929648,13.75178459296487,5.500713837185951
1001,0,16,968.0,976.9428756553663,13.742875655366241,5.497150262146499
1007,0,9,466.75959693877553,476.1879573975092,14.228360458733654,13.096660665793182
1011,1,9,1046.0,1049.1577291181854,7.957729118185467,10.10071252865221
1013,1,10,1006.3500976530612,1014.5061991812644,12.956101528203174,5.182440611281272
1021,1,16,1048.0220359183672,1056.6735655010643,13.451529582697148,17.255316359502505
1022,0,24,765.0,774.3526118518622,14.152611851862233,5.661044740744896
1025,0,9,416.0,424.06183423062555,12.861834230625542,5.144733692250219
1030,0,22,441.0,450.22183839654895,14.021838396548937,9.56547423509351
1032,0,1,439.0,448.2135231711114,14.013523171111373,39.38934375693328
1035,1,16,1059.7049021836735,1066.9590935326519,12.054191348978359,15.961490718234174
1036,0,20,447.00413510204083,455.23605299739256,13.03191789535175,12.567836312133283
1038,0,3,460.0,469.1075790497803,13.907579049780333,25.05976620653275
1042,0,10,475.0,484.05586785120795,13.855867851207982,10.347471230296323
1046,1,21,1032.0,1036.31720579506,9.117205795059999,4.177463184119697
1047,0,10,448.3526171020408,457.03362632698776,13.481009224946963,8.23767477884724
1048,0,14,489.92860359183675,499.4575396840333,14.328936092196525,6.647377380460984
1052,0,19,994.0,1001.6653275711394,12.465327571139401,4.9861310284557625
1053,1,23,1058.0,1063.0628014324166,9.862801432416616,13.662312307623782
1055,0,14,1095.3505663877552,1104.5449368437883,13.994370456033177,7.810990251477059
1057,1,21,1122.0,1126.6178614451044,9.417861445104494,3.7671445780417994
1059,1,3,1074.7533589285715,1084.292080618874,14.338721690302492,16.461019888679683
1061,0,8,1163.0,1172.0245443117315,13.824544311731444,5.997505690547185
1062,0,5,466.0,475.16803051613994,13.96803051613993,10.814031710729965
1065,1,4,1045.0,1052.7328029949433,12.532802994943328,15.883582141092377
1067,0,9,453.0,462.1159989734188,13.915998973418795,26.844008025715254
1070,1,22,1046.0,1052.5250090850802,11.325009085080328,13.865071279384521
1072,1,14,1158.0,1163.9394336102418,10.739433610241763,4.2957734440967075
1075,0,16,448.0,457.5893238957166,14.389323895716604,13.040526971502873
1081,0,17,444.0,453.5997050990843,14.399705099084331,23.86229055952297
1084,0,22,465.01454693877554,474.60024621392097,14.385699275145427,13.06748258827651
1086,1,2,1040.0,1049.2538679370655,14.053867937065501,17.440070253488653
1089,1,6,1080.3378358938776,1089.7525294710545,14.214693577176991,11.91795317887893
1094,1,22,1046.0,1048.8777410613536,7.677741061353576,9.399765269995775
1097,0,11,495.07879452040817,504.4026288740349,14.12383435362676,5.649533741450707
1099,1,24,1081.883510122449,1090.8602397700022,13.776729647553204,10.696367420797438
1102,1,24,1032.0,1039.4487990099421,12.24879900994208,4.899519603976834
1106,1,7,1323.3606713142858,1332.550099738181,13.98942842389521,5.954810733061725
1112,1,4,1044.0,1050.4209222559987,11.22092225599859,14.220956032251994
1113,0,6,437.0,446.0377730692685,13.837773069268477,5.535109227707394
1118,1,13,1032.0,1040.3404772887166,13.140477288716626,5.583127566104976
1122,1,22,738.0,742.6059050965235,9.405905096523497,3.7623620386094005
1123,1,6,1037.0,1042.9874731244224,10.787473124422338,14.862076512512205
1129,1,14,1066.352636632653,1075.0391501605493,13.486513527896278,15.97611951184591
1131,1,24,1053.0,1057.1036433771314,8.90364337713154,11.116977209317639
1133,1,19,1081.9373788979592,1091.3121501037926,14.174771205833451,11.637909018475392
1141,0,21,458.0,467.13252945536067,13.932529455360676,30.415544476852425
1143,0,23,442.0,450.8589997098259,13.65899970982591,8.244953910488277
1145,1,20,1269.0,1275.4402276406424,11.240227640642537,4.496091056257017
1146,1,21,1034.0,1039.9192278865398,10.719227886539896,4.911502588048679
1147,0,3,475.0,484.5598005411716,14.359800541171607,13.986651421320778
1150,0,9,429.0,437.6691295587319,13.469129558731925,6.182026306172398
1152,1,18,1030.0,1032.654355365238,7.454355365237866,3.168854326629932
1155,1,10,1082.677232744898,1090.5156495688307,12.638416823932676,11.173888116696803
1162,1,18,1024.0,1028.8823833876281,9.682383387628168,4.1159913884781965
1163,1,24,1176.0,1182.7682962778165,11.568296277816565,4.627318511126628
1165,1,5,1045.1614827102042,1054.393279894728,14.031797184523793,18.30172635078616
1174,0,7,975.0,984.3833806876287,14.18338068762867,6.461757187155354
1181,1,5,1067.0,1070.2365664503004,8.03656645030048,9.038592107800625
1182,1,14,1080.690328020408,1088.2597871734647,12.369459153056741,10.605386738592845
1184,0,16,459.0,468.1274792204087,13.927479220408692,32.21449892371527
1199,0,23,427.0,436.0006592581333,13.800659258133312,5.5202637032533275
1200,1,3,1043.0,1052.049053428669,13.849053428668892,18.47643977161345
1207,0,23,537.0,543.5959723389233,11.395972338923306,4.558388935569324
1209,0,3,466.5642849591837,475.8520202951354,14.08773533595173,13.72165601429056
1219,1,16,1039.0,1046.4957617726152,12.295761772615196,15.77272368641746
1225,0,9,482.3152830408163,491.6810856586998,14.165802617883497,8.64247300327508
1229,1,6,1050.0,1055.3004783355639,10.10047833556379,12.96746497299754
1230,0,10,428.0,437.59782043310474,14.39782043310475,6.265781958316402
1231,1,17,1229.92,1233.4103829423068,8.290382942306762,3.316153176922706
1239,1,18,1177.0,1182.260482065286,10.060482065285914,4.024192826114367
1240,1,9,1082.0622827346938,1086.040317959364,8.778035224670283,7.875469820178723
1246,0,23,466.362766622449,475.2823930395848,13.7196264171358,9.94697223929859
1251,1,12,1065.165027044898,1072.024791083372,11.659764038474279,13.052437622385867
1253,1,19,1053.0,1057.7820611486195,9.582061148619577,12.92147604749457
1256,1,7,718.0,722.1891814250174,8.989181425017398,3.5956725700069607
1258,1,1,1032.800624979592,1040.3153535529416,12.314728573349578,4.925891429339834
1259,0,2,465.7020604795918,474.85673712607434,13.954676646482554,12.228598170423867
1263,0,2,447.0,456.1862389540961,13.986238954096091,15.449528908853924
1271,1,14,1044.0,1053.5464104749042,14.346410474904108,17.912711141834787
1273,1,4,1068.0632663367346,1075.3466260085577,12.08335967182318,13.656410037087035
1275,1,11,1065.7582415816325,1070.6234819524154,9.6652403707828,11.58760189702149
1276,0,1,433.0,442.06488780556055,13.864887805560562,5.911869981192024
1281,1,16,1086.0,1095.0673989675909,13.867398967590947,13.132060715832084
1291,0,10,1058.0,1067.1078707919105,13.907870791910419,19.577203126791616
1292,1,24,1085.6080304489797,1090.229467033427,9.421436584447385,7.314881682162509
1296,1,21,683.0,687.4196400315733,9.219640031573277,3.6878560126293127
