ev_id,trip_index,location_zone,location_type,arrival_min,departure_min,charged_kwh,deferrable_kwh,max_delay_min
50,1,6,H,1056.6888512734695,1440,5.333825059043457,5.333825059043457,338.862606567835
52,1,15,H,1045.3646307857143,1440,7.690223257248782,7.690223257248782,330.55017540387917
53,0,1,W,472.06129510204084,1069,7.8972581787782445,7.8972581787782445,553.8627511955323
54,1,15,H,1056.924097657143,1440,5.326501618910159,5.326501618910159,338.68838885193895
55,1,8,H,1071.5455319183673,1440,7.960197993952324,7.960197993952324,302.1194847986967
56,1,18,H,1060.9743179591837,1440,5.366675317175311,5.366675317175311,334.303387731022
57,1,7,H,1072.41056,1440,9.79483573641086,9.79483573641086,285.9658088632427
59,0,4,W,455.42948635510203,1061,12.533215873343604,12.533215873343604,537.2075179721146
60,0,14,W,440.35098629591835,1042,9.636365746590261,9.636365746590261,549.0870187226802
61,1,22,H,1082.0103848979593,1440,7.87159284406253,7.87159284406253,292.3930080681862
63,1,16,H,1078.703115132653,1440,6.708131941600117,6.708131941600117,305.3957853540128
64,1,18,H,1071.9450187346938,1440,3.487030124030781,3.487030124030781,338.99639689838295
65,1,13,H,1068.9427114285713,1440,6.0145577018630245,6.0145577018630245,320.9359743892369
66,1,16,H,1134.302871,1440,1.245188100700016,1.245188100700016,295.32056149416644
67,1,21,H,707.9614363755102,1440,8.31900045522648,8.31900045522648,662.7135598309358
68,0,7,W,470.95936969387753,1037,9.381964809994908,9.381964809994908,514.8662767970593
68,1,10,H,1055.9352163877552,1440,2.527094825746822,2.527094825746822,363.0056600643545
69,0,6,O,817.960726,928,10.638071340251626,9.53579555974837,52.01343032590023
71,1,19,H,1078.8893704040815,1440,11.739643817887977,11.739643817887977,263.280264446852
73,1,2,H,1333.0516601020408,1440,5.588952644661276,5.588952644661276,60.373734525781856
74,1,14,H,1070.7025292142857,1440,0.15844639392926396,0.15844639392926396,367.977084169637
76,0,3,O,620.8009428571429,747,8.056337494491661,8.056337494491661,82.25539808199346
76,1,11,H,757.800528,1440,1.6095207347113707,1.6095207347113707,668.7867992107385
77,0,9,W,449.0562408489796,1074,14.386201632054743,14.386201632054743,546.4735684307218
78,0,20,O,707.5818970285715,940,9.90204355111715,9.90204355111715,178.40695632897132
78,1,6,H,975.5830124285715,1440,5.104370567506443,5.104370567506443,421.8805661755416
80,0,11,W,462.50788801020406,1074,9.53031753006631,9.53031753006631,559.5085618257979
82,0,6,W,477.5395164897959,1078,10.472683813986922,10.472683813986922,543.33675361573
82,1,1,H,1109.5316395918367,1440,4.211919332707998,4.211919332707998,295.3690326355968
83,0,11,W,436.60364481632655,1048,11.11753201136327,11.11753201136327,550.7552714853283
88,1,3,H,1060.8183641632654,1440,4.79546534958836,4.79546534958836,339.21942459016486
91,1,23,H,694.601056,1440,6.725827790130683,6.725827790130683,689.3503790822442
92,0,10,W,450.67561929387756,1053,12.666849895161508,12.666849895161508,533.2324721870596
93,0,7,W,446.7265924571429,1044,8.842629010348304,8.842629010348304,549.04088566823
95,0,3,O,1078.7233498367348,1297,8.32297607439335,8.32297607439335,172.87859884839236
96,0,12,W,476.93783146938773,1039,9.18147219711741,9.18147219711741,511.98141109179
97,0,9,W,438.84840112653063,1031,9.404081764933036,9.404081764933036,540.8566074283801
98,1,9,H,1058.8759013061224,1440,4.871439306535406,4.871439306535406,340.528771139416
99,1,4,H,1069.308712,1440,0.9507577364624389,0.9507577364624389,362.768306862813
102,1,9,H,1080.9780813061225,1440,7.3939663851138935,7.3939663851138935,297.4055321512617
103,0,2,O,791.0416632,959,12.093320918717199,12.093320918717199,101.99476815245168
104,0,12,W,476.9952717469388,1060,9.069132740458821,9.069132740458821,533.5367314869222
105,0,15,O,1062.5213994897958,1214,10.656354590725824,10.656354590725824,93.35303001533612
112,1,24,H,796.2647253306122,1440,6.606956680932232,6.606956680932232,588.6773023282858
114,0,10,O,783.3504785,1063,10.252458648238065,10.252458648238065,223.72701978233783
116,1,4,H,1065.351513622449,1440,2.762973839188362,2.762973839188362,351.6237043843148
117,1,23,H,615.601056,1440,6.8336028091791015,6.8336028091791015,767.4522539235074
118,0,12,W,462.926280122449,1056,7.680189682488326,7.680189682488326,551.1817761548875
119,1,1,H,1105.9144284081633,1440,4.548124563646118,4.548124563646118,296.1845335614523
120,1,2,H,1072.807619777551,1440,0.36586775397299576,0.36586775397299576,364.14348227267396
121,1,3,H,1342.6831232816326,1440,8.64295346448393,3.035071741720163,25.292264514334647
122,1,24,H,1068.628145632653,1440,3.890312720087776,3.890312720087776,338.9525816999487
124,0,11,W,465.36499595102043,1064,10.938651395978098,10.938651395978098,538.96963279819
126,1,14,H,1081.4618504183672,1440,6.447467167533954,6.447467167533954,304.8092565188499
127,1,16,H,1090.925953489796,1440,8.239112277838732,8.239112277838732,280.4147775282145
128,0,20,O,1014.9018830204081,1199,7.810706750073363,7.810706750073363,141.4942619791916
129,1,2,H,903.3437092,1440,11.930912282216564,11.930912282216564,437.2320217815285
130,1,10,H,1041.7015429183673,1440,5.870071633940608,5.870071633940608,349.3811934654609
131,1,24,H,1066.628145632653,1440,6.0699980822041795,6.0699980822041795,322.7885370156455
132,1,11,H,1058.9725655918367,1440,1.7934946863941619,1.7934946863941619,366.0816453548787
135,0,7,W,450.84567546122446,1058,11.211074270951839,11.211074270951839,546.0030103335837
136,1,15,H,1057.3342129183673,1440,4.0420578612549285,4.0420578612549285,348.9819715711751
138,0,14,W,458.00294979591837,1067,9.817276607162013,9.817276607162013,555.4482687104708
139,0,22,W,440.302772,1045,7.766082639215556,7.766082639215556,562.3367772406424
139,1,21,H,1051.3050772857143,1440,0.8423882480682643,0.8423882480682643,381.67502064705013
141,1,16,H,1039.6137414693878,1440,8.525114574243872,8.525114574243872,329.34363707857983
144,0,15,O,1051.923534367347,1296,11.88503332343544,11.88503332343544,179.24901114118688
145,1,13,H,841.9022763265306,1440,4.731357150535388,4.731357150535388,558.6697474190079
146,1,10,H,964.7004785,1440,3.5546096371787304,3.5546096371787304,445.6777745235105
147,1,20,H,1071.3603973571428,1440,7.488684530848673,7.488684530848673,306.2338982191184
148,1,11,H,1068.3392928979592,1440,7.333161826025069,7.333161826025069,310.5510252184986
149,1,15,H,726.5007576530612,1440,6.900325225350928,6.900325225350928,655.9965321356812
150,1,3,H,1071.7698181061226,1440,8.851375511962402,8.851375511962402,294.4687192941908
151,1,21,H,1064.8229764183673,1440,10.840734722255146,10.840734722255146,284.8375675628399
153,0,20,W,452.1557632142857,1047,14.132212340021267,14.132212340021267,517.7594422037802
154,0,20,W,480.25054830204084,1050,11.264867658821194,11.264867658821194,508.3047190134799
155,1,15,H,1062.3162326734694,1440,6.200196100959925,6.200196100959925,326.015466485198
156,1,7,H,1041.9244195755102,1440,5.807921304582727,5.807921304582727,349.67623621963367
158,1,11,H,1058.3810346244898,1440,5.193971290718197,5.193971290718197,338.33587128619183
159,1,13,H,1057.0050106122449,1440,4.50940156778865,4.50940156778865,345.4166429895163
161,1,8,H,1057.705185377551,1440,6.434655059901209,6.434655059901209,328.6726891232722
162,0,15,W,448.93357175510204,1044,7.480587216525878,7.480587216525878,554.2632252456658
163,1,14,H,1067.7025292142857,1440,4.741581247050647,4.741581247050647,332.7842937269588
164,1,3,H,1073.5577553367348,1440,2.661431502265149,2.661431502265149,344.26364881105565
165,1,11,H,953.6544822755102,1440,12.032505678743815,12.032505678743815,386.0746370682914
166,1,9,H,1041.044931412245,1440,5.020205798695887,5.020205798695887,357.1200202652892
168,1,4,H,1053.054706877551,1440,9.147401763743858,9.147401763743858,310.7169450912502
169,1,7,H,1053.6119864081631,1440,1.9605811608993235,1.9605811608993235,370.0498372510092
170,1,3,H,1078.930156612245,1440,2.8234911743818287,2.8234911743818287,337.54075026790656
171,1,4,H,1054.0118665306122,1440,0.4956338923942809,0.4956338923942809,381.85785103276885
172,0,24,W,470.5268391020408,1042,12.192961238457757,12.192961238457757,504.96609959728056
173,1,22,H,1086.9188531020409,1440,7.961949035253772,7.961949035253772,286.7315716041776
175,1,9,H,1020.3051372244898,1440,8.162128080200878,8.162128080200878,351.6771287738362
177,1,9,H,1062.6843741938776,1440,5.239059025706352,5.239059025706352,333.65680059190277
178,1,13,H,1065.2884524653061,1440,12.093291607277369,12.093291607277369,273.9341174740491
181,0,13,W,474.32403872244896,1051,8.551860719391936,8.551860719391936,530.029448262686
181,1,10,H,1073.3186942040816,1440,3.091719022511743,3.091719022511743,340.9169806083205
182,1,2,H,1079.0082297959184,1440,0.7229530168570975,0.7229530168570975,354.96716173027244
183,0,4,O,869.001373877551,1075,7.567720470840056,7.567720470840056,164.7201508269577
185,1,6,H,1087.7141454367347,1440,8.938233746008,8.938233746008,277.800573346532
186,1,10,H,1179.6225846408163,1440,6.092718017462731,6.092718017462731,209.60476521366104
187,1,10,H,938.3021921428572,1440,1.0454448946252768,1.0454448946252768,492.98576706859876
189,1,17,H,1066.087990744898,1440,2.856180968858638,2.856180968858638,350.11050118128014
190,0,17,W,467.92223106938775,1051,9.235609470707661,9.235609470707661,532.7017172722068
192,1,5,H,1077.764269132653,1440,4.686100151553378,4.686100151553378,323.18489627106896
195,1,9,H,1053.828716734694,1440,8.979597437628005,8.979597437628005,311.34130461840596
197,0,1,W,440.8466867428571,1054,13.53897371443292,13.53897371443292,539.3043657238725
198,1,7,H,1090.3234486285714,1440,11.594708050404673,11.594708050404673,253.0539842847229
199,1,11,H,1117.275962032653,1440,9.11807052340616,9.11807052340616,246.74011693896227
200,1,1,H,1067.7231774285715,1440,1.6167993902328206,1.6167993902328206,358.80349431948844
201,0,12,W,468.9952717469388,1032,10.825002466011119,10.825002466011119,503.959260256637
203,1,11,H,1063.6076896734694,1440,5.134570259195897,5.134570259195897,333.60422483323146
204,1,2,H,1061.922565420408,1440,13.767165543093743,13.767165543093743,263.3510550538108
205,1,9,H,1025.8033592653062,1440,1.5882881033080238,1.5882881033080238,400.9609065404602
206,1,10,H,1047.8201313469388,1440,6.07757186288462,6.07757186288462,341.5334364623561
208,1,5,H,1041.8821235836735,1440,7.178372820737973,7.178372820737973,338.29810291017657
210,0,6,W,465.5102434693878,1057,9.385719302966832,9.385719302966832,540.294923968975
212,1,3,H,1069.4260538367346,1440,6.467642818270063,6.467642818270063,316.67692267768166
213,1,2,H,1075.8818272979593,1440,3.4936860129471405,3.4936860129471405,335.00412259414793
214,1,7,H,1056.2375859020408,1440,13.117115614005204,13.117115614005204,274.4531173145824
215,1,17,H,1025.8431222040817,1440,7.8838921401379185,7.8838921401379185,348.45777662810224
216,1,10,H,696.0013469387756,1440,3.432021799504408,3.432021799504408,715.3984713986878
217,1,6,H,1336.9813671428572,1440,12.362235942857142,0.0,0.0
218,1,20,H,1067.3603973571428,1440,7.368681796340557,7.368681796340557,311.23392100668593
219,0,20,W,454.35999192857145,1048,14.284852832271866,14.284852832271866,515.7226289863092
221,1,8,H,928.6539105,1440,5.202523968386661,5.202523968386661,467.9917230967777
222,1,1,H,1051.3636054857143,1440,6.6172716849555595,6.6172716849555595,333.4924638063228
223,1,15,H,1071.6804566734693,1440,12.178971891329478,12.178971891329478,266.8281108987851
224,1,16,H,1063.0704953571428,1440,6.0745749759350005,6.0745749759350005,326.3080465100654
227,1,19,H,1056.3359011510204,1440,9.184252231220302,9.184252231220302,307.12866358881047
229,0,4,W,443.414029377551,1041,8.022590080213144,8.022590080213144,553.826388366741
230,0,9,W,474.82453853061224,1049,8.330796058388854,8.330796058388854,528.7347556963576
231,0,6,W,491.9679997387755,1060,13.371705626538379,13.371705626538379,495.0954241164697
237,1,11,H,1021.5017678571429,1440,8.754811225643946,8.754811225643946,345.54147192915764
238,0,1,W,475.52122506122447,1052,12.821695576323382,12.821695576323382,506.5422536133753
240,0,6,O,920.324644244898,1153,14.362331194576676,14.362331194576676,154.3353674210474
241,0,6,O,1051.2225108285713,1250,14.369238365755114,14.369238365755114,120.399825358219
242,0,3,W,458.51772908163264,1052,13.339374670379115,13.339374670379115,520.7220454435723
243,1,2,H,1050.9602657714286,1440,13.454883107625905,13.454883107625905,276.91570833168885
244,0,11,O,847.6011853061225,1138,9.55282512610995,9.55282512610995,238.29249582418697
245,0,14,W,454.3676162755102,1053,7.862568387490251,7.862568387490251,555.745647065452
245,1,9,H,1063.3725150918367,1440,1.3838739862060763,1.3838739862060763,365.0952016897793
246,0,15,W,491.3220992244898,1049,11.870277679096628,11.870277679096628,492.9309316168013
247,1,8,H,1073.6915342040816,1440,4.983354631737017,4.983354631737017,324.78051053144327
250,1,21,H,1075.0833071020409,1440,5.1677105699685715,5.1677105699685715,321.85243814822115
251,1,16,H,1009.3505175612245,1440,0.21104090663759933,0.21104090663759933,428.89080821679545
252,1,8,H,1067.9371903265305,1440,2.77262889628674,2.77262889628674,348.95756887107996
253,1,23,H,1064.4351257183673,1440,10.534400572740493,10.534400572740493,287.7782028421286
254,1,16,H,1057.2381233306123,1440,1.21728619372535,1.21728619372535,372.6178250550097
257,1,3,H,1087.9151342040816,1440,5.296609986920293,5.296609986920293,307.9464492382492
258,1,2,H,1043.1579220979593,1440,6.207792947987482,6.207792947987482,345.1104700021451
261,1,24,H,1064.5380032040816,1440,10.16066572966696,10.16066572966696,290.78978238202694
264,0,20,O,1117.6526645816327,1320,13.418079906168028,13.418079906168028,129.1578086574507
265,0,17,W,439.75739132653064,1061,13.84085480683509,13.84085480683509,545.7470369998234
266,1,10,H,1059.6316415918368,1440,12.271154273130389,12.271154273130389,278.10873946541005
267,1,2,H,1319.3504785,1440,8.191729525419847,6.286213054580154,52.385108788168054
268,0,14,W,443.7086109795918,1031,11.209411964978294,11.209411964978294,526.1491419387085
269,1,8,H,1050.279464612245,1440,4.719685992848113,4.719685992848113,350.3898187806874
272,1,24,H,1091.3659230489795,1440,7.262042043557866,7.262042043557866,288.1170599213715
273,1,8,H,1319.800528,1440,7.121536089316688,7.121536089316688,60.85333792236088
274,1,8,H,1062.6874529795919,1440,9.895796229673646,9.895796229673646,294.84757843979446
275,1,2,H,1056.3605806857142,1440,1.276502997486979,1.276502997486979,373.0018943352277
276,0,11,W,463.81895075510204,1032,9.768406067123422,9.768406067123422,514.8988343333157
279,1,8,H,1082.9470297142857,1440,6.685396376135117,6.685396376135117,301.3413338179216
281,0,6,W,486.91641599183674,1066,13.085983346843388,13.085983346843388,507.7054930253811
283,1,10,H,1044.769352142857,1440,5.0468967813185355,5.0468967813185355,353.1731746794885
284,1,3,H,1047.355040244898,1440,10.702572298022883,10.702572298022883,303.456857271578
285,0,3,W,414.8511385,1036,11.099698450791143,11.099698450791143,560.6050517684121
286,0,23,W,493.9286897959184,1033,12.298382210735326,12.298382210735326,471.9892254182526
287,1,8,H,917.652013,1440,4.822443259396717,4.822443259396717,482.1609598383608
288,0,23,W,472.9724581061225,1056,7.521383234310912,7.521383234310912,542.0018151612726
289,1,16,H,1324.3505077959185,1440,0.327991003581694,0.327991003581694,112.91623384090076
290,1,16,H,1087.98054162449,1440,4.472924121373362,4.472924121373362,314.74509069739884
291,0,15,W,469.65501623265305,1037,10.919106048252416,10.919106048252416,507.7862235041519
293,1,1,H,1048.8549682612245,1440,4.299183124235801,4.299183124235801,355.31850570347706
294,1,15,H,1051.2812371836735,1440,8.199766537084272,8.199766537084272,320.387375007291
295,0,10,O,446.92267286530614,730,14.20127724231392,14.20127724231392,205.61581490389062
296,1,17,H,1053.7577196428572,1440,4.920844028072654,4.920844028072654,345.23524678987064
299,1,16,H,1047.8055062857143,1440,2.0177038952100794,2.0177038952100794,375.380294587535
302,0,11,W,471.3759869714286,1019,10.298137774510465,10.298137774510465,491.45235244033256
305,1,16,H,1086.2384515795918,1440,9.520225753315934,9.520225753315934,274.426333809442
306,1,23,H,1045.324479110204,1440,2.1667919115465466,2.1667919115465466,376.6189216269081
307,0,6,O,692.9610956,926,9.717609086584558,9.717609086584558,180.03376392772054
310,1,20,H,1338.902918142857,1440,7.711605802102293,4.42004402075486,36.83370017295715
311,0,18,O,797.3603696,937,13.184626868049385,12.415972038617276,67.72348384700331
313,1,17,H,1057.7577196428572,1440,7.890564204150188,7.890564204150188,316.4875786558912
314,1,22,H,1063.311993142857,1440,4.2621220825667905,4.2621220825667905,341.17032283575304
316,1,7,H,1055.728070857143,1440,3.875669774874261,3.875669774874261,351.9746810189049
317,1,8,H,1073.8485597959184,1440,6.1430100301936506,6.1430100301936506,314.9596899524679
318,0,24,O,755.8823188897959,1015,10.612036315595267,10.612036315595267,201.23384666150264
318,1,1,H,1041.8871985795918,1440,4.107501602425433,4.107501602425433,363.88362140019626
319,1,10,H,1053.362150542857,1440,7.779900932577972,7.779900932577972,321.80534168565987
320,0,4,W,463.70623026530615,1057,7.9829600717560005,7.9829600717560005,549.7503511614793
320,1,16,H,1065.7049021836735,1440,1.1633054519233141,1.1633054519233141,364.6008857169654
321,1,12,H,1071.9023057306122,1440,5.6765754917894355,5.6765754917894355,320.79289850447594
322,1,5,H,1060.8905567673469,1440,4.45637657808661,4.45637657808661,341.97297174859796
325,0,9,O,463.36987946938774,749,9.165019482464999,9.165019482464999,235.6391051717123
326,1,18,H,1066.730537122449,1440,12.864023765416794,12.864023765416794,266.0692648324109
327,0,23,W,487.93352730612247,1055,7.668345735853167,7.668345735853167,525.2391323164966
328,1,16,H,926.3504785,1440,0.666729701390615,0.666729701390615,508.0934406550782
329,1,9,H,1074.0770882857144,1440,2.0414483021962155,2.0414483021962155,348.9108425293173
332,1,8,H,1064.6874529795919,1440,5.676012111442674,5.676012111442674,328.0124460917191
334,1,8,H,1064.6144459183674,1440,2.434763480525298,2.434763480525298,355.09585841058833
335,1,3,H,1059.2649594387756,1440,3.2276928062343533,3.2276928062343533,353.8376005092714
336,1,17,H,818.5010270408163,1440,5.120986208754644,5.120986208754644,578.8240878862282
337,1,10,H,1088.6734041857144,1440,2.8955831383143575,2.8955831383143575,327.1967363283327
339,0,11,W,470.5248729081633,1031,10.142090603555376,10.142090603555376,505.15463289062563
340,1,17,H,1046.5096390306123,1440,0.4789478407227392,0.4789478407227392,389.4991289633649
341,0,3,W,469.98914344489793,1045,11.923624493176979,11.923624493176979,509.9729047741367
342,1,8,H,1197.7047008163265,1440,5.508878395055584,5.508878395055584,196.38797922487697
343,1,11,H,1072.8462323265305,1440,6.802629450114063,6.802629450114063,310.465188922519
344,1,6,H,1166.681716,1440,8.602070912475483,8.602070912475483,201.634359729371
345,0,2,O,930.8809180734694,1132,8.027938261711302,8.027938261711302,157.33032777174174
345,1,24,H,1152.8845936,1440,3.305998748848811,3.305998748848811,259.56541682625993
346,0,24,W,483.37336865714286,1039,8.435501105566656,8.435501105566656,509.6148071306754
346,1,15,H,1056.381397489796,1440,2.4918536901978676,2.4918536901978676,362.85315509188854
348,1,6,H,1059.6034077551021,1440,1.0077461916864436,1.0077461916864436,371.9987073141774
349,1,11,H,1060.631682,1440,9.33276685128508,9.33276685128508,301.59526090595773
350,0,21,W,491.02957610204083,1068,14.06540214159245,14.06540214159245,500.2500485801822
352,0,4,O,1112.2675576734694,1320,9.217491093152892,9.217491093152892,157.4552181820602
352,1,7,H,1342.2695417142857,1440,3.091911637988513,3.091911637988513,71.96452796914332
354,0,15,O,775.7921958469387,1003,7.376973759765427,7.376973759765427,186.9697654634317
354,1,2,H,1011.7914972571429,1440,1.3492325305779467,1.3492325305779467,416.96489832137433
355,1,11,H,1062.6076896734694,1440,4.095537225172356,4.095537225172356,343.2628334500944
356,1,2,H,1068.7500647510203,1440,2.7329321451280215,2.7329321451280215,348.47550070624607
357,0,17,W,421.7504798469388,1094,8.499533623283556,8.499533623283556,625.8884276624237
358,0,3,O,874.302165877551,1006,8.556943484225485,8.556943484225485,85.02359693576454
358,1,5,H,1018.3031807959184,1440,1.6446863834471799,1.6446863834471799,407.9910993420218
360,0,18,W,457.36405051428574,1040,10.705645924012265,10.705645924012265,524.2415171729201
362,1,23,H,1097.113119857143,1440,6.171880757530335,6.171880757530335,291.45454049677096
364,0,20,W,449.6558504285714,1060,10.301037826475268,10.301037826475268,554.1566705179272
366,1,24,H,1049.3637563428572,1440,0.8204094896149101,0.8204094896149101,383.7994979103519
367,1,14,H,884.3504785,1440,1.2742068900478785,1.2742068900478785,545.0311307496011
368,0,20,O,1054.6038077959183,1320,11.402760184583958,11.402760184583958,203.19931846998725
371,1,14,H,922.6510920306123,1440,13.20200380632106,13.20200380632106,407.3322095833789
372,1,9,H,1034.6048382040817,1440,3.755878995073303,3.755878995073303,374.09617017030746
373,1,10,H,1053.7029686530611,1440,5.943412448715339,5.943412448715339,336.768594274311
375,1,15,H,1055.0835549387755,1440,3.2041339451226207,3.2041339451226207,358.21532885186934
376,0,11,W,471.2985919510204,1049,7.818076504717222,7.818076504717222,535.0573543868857
376,1,13,H,1077.3034438938776,1440,3.894037066841193,3.894037066841193,330.24624721577925
378,0,21,W,463.75585076530615,1058,8.00743014352562,8.00743014352562,550.5672575427359
379,1,23,H,1065.9410281387754,1440,1.5597452275157018,1.5597452275157018,361.0610949652603
381,1,12,H,1038.3646237714286,1440,5.381303829465317,5.381303829465317,356.79117764969374
382,1,18,H,1065.8182887346939,1440,4.559733645412139,4.559733645412139,336.1839308868716
386,1,23,H,1059.2636798469389,1440,4.926320482882753,4.926320482882753,339.6836494623715
388,1,19,H,810.5818388408163,1440,10.52468006035376,10.52468006035376,541.7124939895691
390,0,3,O,848.6837865142857,956,9.139758783948611,9.139758783948611,57.46298375508559
391,1,10,H,1043.8026615510205,1440,6.178038819038894,6.178038819038894,344.7136816236555
392,0,20,W,483.004727755102,1037,14.285135886802333,14.285135886802333,476.07634922597623
393,1,15,H,1041.060275122449,1440,8.274677506386531,8.274677506386531,329.9840789909965
394,1,17,H,1059.757761734694,1440,7.283960210326155,7.283960210326155,319.54256984592143
395,1,1,H,1335.8460078857142,1440,5.9524081173965175,5.9524081173965175,54.55059113598145
396,1,15,H,1140.9214247918367,1440,3.608309447305123,3.608309447305123,269.0093298139541
397,1,8,H,1042.9184449795919,1440,7.485303991866477,7.485303991866477,334.70402175485424
398,0,6,W,466.0909296,1038,12.215491801918727,12.215491801918727,505.2791151168069
402,1,3,H,1057.9283342040817,1440,8.846360248361119,8.846360248361119,308.35199705957575
405,0,16,O,1135.9030925714285,1320,13.81360330097648,13.81360330097648,108.74998033233624
406,0,12,O,1080.9433229387755,1262,10.499991761591803,10.499991761591803,123.78399472526917
407,1,24,H,1096.3659230489795,1440,5.169558046755014,5.169558046755014,300.5544265613953
409,0,16,W,447.9251298367347,1059,10.980892911281867,10.980892911281867,551.1790906471824
410,1,4,H,1049.92222002449,1440,5.519909331405815,5.519909331405815,344.07853554712824
411,1,16,H,1328.5526878163266,1440,2.181308637375352,2.181308637375352,93.26974020554553
413,0,2,O,900.8812144,1146,8.806808273160048,8.806808273160048,197.08164956458165
416,0,22,W,474.2773512755102,1058,9.902543077675087,9.902543077675087,529.7087773917166
417,1,2,H,1045.8533449306121,1440,7.0557811518216695,7.0557811518216695,335.3484788042074
418,0,21,W,462.2658181122449,1060,12.971207707957202,12.971207707957202,526.9821398443521
419,1,10,H,1039.0060612244897,1440,3.854017996853292,3.854017996853292,368.8771221350662
420,1,22,H,1171.00066,1440,4.033718649171465,4.033718649171465,235.38501792357124
422,1,4,H,1087.4253729591837,1440,4.226830554575283,4.226830554575283,317.3510390860222
423,1,20,H,1076.9358164489795,1440,9.329264198317954,9.329264198317954,285.32031523170417
425,1,10,H,1061.7715223979592,1440,1.911482852801928,1.911482852801928,362.2994538286914
428,0,19,W,482.686942722449,1050,13.904670751834857,13.904670751834857,491.46939863117905
429,1,9,H,1336.0547782653061,1440,6.6332679414748235,5.84015866668844,48.66798888907033
430,0,23,O,966.5004125,1102,14.388481944607225,10.453109097059436,57.016958711233315
432,1,6,H,1077.8929637673468,1440,5.597884081577325,5.597884081577325,315.4580022195089
433,1,2,H,810.3505077959184,1440,1.690980998921173,1.690980998921173,615.5579838797386
434,0,4,W,454.08570644081635,1043,8.236756553922,8.236756553922,543.9865305377909
434,1,24,H,1056.087835142857,1440,2.202038209928112,2.202038209928112,365.5618464410752
436,1,12,H,1088.668156832653,1440,8.524212476848557,8.524212476848557,280.296739193609
